id	latitude	longitude	scientific_name	additional_species	date	verbatim_environment	environment	identification_support	issues	initial_duplicated_form	source	media	note
166287	48.212	-4.103	NA	NA	2019-02-10	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166288	47.024	3.089	Nezara viridula	NA	2019-02-10	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166289	49.069	3.88	Rhaphigaster nebulosa	NA	2019-02-10	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166290	45.772	4.895	Halyomorpha halys	NA	2019-02-10	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166291	48.397	1.403	NA	NA	2019-02-11	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166292	48.821	2.342	Halyomorpha halys	NA	2019-02-11	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166293	49.226	3.912	Leptoglossus occidentalis	NA	2019-02-11	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166294	49.226	3.912	Leptoglossus occidentalis	NA	2019-02-11	NA	habitation	picture	duplicated form	166293	citizen	Agiir	NA
166295	47.838	7.181	NA	NA	2019-01-14	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166298	50.038	2.724	NA	NA	2019-02-11	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166299	48.051	6.602	Rhaphigaster nebulosa	NA	2019-02-11	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166301	47.485	-1.838	Rhaphigaster nebulosa	NA	2019-02-11	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166302	48.868	-0.524	Rhaphigaster nebulosa	NA	2019-02-12	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166303	50.872	1.978	Rhaphigaster nebulosa	NA	2019-02-12	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166304	49.07	3.879	Rhaphigaster nebulosa	NA	2019-02-12	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166305	45.178	5.765	Halyomorpha halys	NA	2019-02-12	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166306	45.904	6.129	NA	NA	2019-02-12	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166308	45.774	4.736	NA	NA	2019-02-11	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166309	50.871	1.978	Leptoglossus occidentalis	NA	2019-02-12	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166313	48.566	7.672	Halyomorpha halys	NA	2019-02-13	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166314	50.782	2.83	Rhaphigaster nebulosa	NA	2019-02-13	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166315	45.789	4.799	NA	NA	2018-09-12	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166320	46.644	4.369	NA	NA	2019-02-11	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166327	45.774	4.796	Pentatomidae	NA	2019-02-15	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
166328	47.627	7.253	NA	NA	2019-02-15	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166332	47.242	6.881	NA	NA	2019-02-15	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166334	43.504	1.195	NA	NA	2018-08-09	NA	garden	NA	no picture	NA	citizen	Agiir	NA
166335	47.977	2.786	Rhaphigaster nebulosa	NA	2019-02-15	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166337	44.827	-0.515	NA	NA	2019-02-15	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166338	48.802	0.48	NA	NA	2019-02-15	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166339	44.796	-0.607	NA	NA	2019-02-15	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166340	50.42	3.253	Rhaphigaster nebulosa	NA	2019-02-15	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166341	44.773	-0.53	Pentatomidae	NA	2019-02-15	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
166344	49.287	3.818	Nezara viridula	NA	2019-02-15	NA	garden	picture	no issues	NA	citizen	Agiir	NA
166345	48.397	1.403	Rhaphigaster nebulosa	NA	2019-02-16	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166346	43.634	2.097	Halyomorpha halys	NA	2019-02-16	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166347	45.733	5.015	NA	NA	2019-02-16	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166348	49.913	3.934	Rhaphigaster nebulosa	NA	2019-02-16	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166349	49.913	3.934	Rhaphigaster nebulosa	NA	2019-02-16	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166350	45.24	5.89	Nezara viridula	NA	2019-02-16	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166352	44.486	0.479	NA	NA	2019-02-16	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166354	45.761	4.809	NA	NA	2019-02-16	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166355	43.301	6.227	NA	NA	2019-01-10	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166358	48.202	3.896	NA	NA	2019-02-16	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166359	48.837	2.294	Halyomorpha halys	NA	2019-02-16	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166360	48.824	2.293	NA	NA	2019-02-16	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166362	46.685	-1.84	Rhaphigaster nebulosa	NA	2019-02-16	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166363	50.653	3.052	NA	NA	2019-02-16	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166366	70.51	0.747	NA	NA	2019-02-15	NA	habitation	NA	uncertain location, no picture	NA	citizen	Agiir	NA
166367	44.369	2.556	NA	NA	2019-02-13	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166368	45.313	1.772	Leptoglossus occidentalis	NA	2019-02-17	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166370	45.762	-0.577	Rhaphigaster nebulosa	NA	2019-02-17	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166372	50.431	1.63	Rhaphigaster nebulosa	NA	2019-02-17	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166373	49.478	2.886	Leptoglossus occidentalis	NA	2019-02-17	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166376	43.544	1.444	Pentatomidae	NA	2019-02-17	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
166377	47.314	-1.649	NA	NA	2019-02-12	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166379	48.539	-0.875	Rhaphigaster nebulosa	NA	2019-02-17	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166380	47.722	6.929	NA	NA	2019-02-17	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166383	46.949	4.624	NA	NA	2019-02-17	NA	garden	NA	no picture	NA	citizen	Agiir	NA
166384	46.949	4.624	NA	NA	2019-02-17	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166385	48.33	0.632	NA	NA	2019-02-17	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166386	47.245	0.265	NA	NA	2019-02-17	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166389	48.863	-0.529	NA	NA	2019-02-18	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166390	48.661	1.197	NA	NA	2019-01-15	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166396	50.726	3.518	Halyomorpha halys	NA	2019-02-18	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166398	43.61	6.922	Halyomorpha halys	NA	2019-02-18	NA	garden	picture	no issues	NA	citizen	Agiir	NA
166400	47.704	-2.596	Rhaphigaster nebulosa	NA	2019-02-18	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166401	50.872	1.978	NA	NA	2019-02-18	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166402	43.622	1.463	Halyomorpha halys	NA	2019-02-18	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166405	50.872	1.977	Leptoglossus occidentalis	NA	2019-02-18	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166407	45.763	4.798	NA	NA	2019-02-18	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166408	47.947	1.892	NA	NA	2019-02-18	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166409	49.341	2.6	NA	NA	2019-02-18	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166410	47.976	2.786	Rhaphigaster nebulosa	NA	2019-02-18	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166411	50.422	2.824	Rhaphigaster nebulosa	NA	2019-02-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166412	43.537	1.338	Halyomorpha halys	NA	2019-02-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166414	44.005	-0.443	NA	NA	2019-02-19	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166415	46.129	5.537	NA	NA	2019-02-19	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166416	50.398	2.096	Pentatomidae	NA	2019-02-19	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
166417	50.419	3.373	Rhaphigaster nebulosa	NA	2019-02-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166418	50.183	3.251	Rhaphigaster nebulosa	NA	2019-02-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166420	47.538	7.33	Halyomorpha halys	NA	2019-02-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166422	50.872	1.977	NA	NA	2019-02-19	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166423	48.846	2.526	NA	NA	2019-02-19	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166424	50.105	2.974	NA	NA	2019-02-19	NA	garden	NA	no picture	NA	citizen	Agiir	NA
166426	43.447	-1.492	Pentatomidae	NA	2019-02-19	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
166428	44.965	-0.026	NA	NA	2019-02-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166429	50.149	3.612	Rhaphigaster nebulosa	NA	2019-02-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166431	45.797	4.823	Halyomorpha halys	NA	2019-02-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166432	50.96	4.465	NA	NA	2019-02-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166434	48.857	2.38	Halyomorpha halys	NA	2019-02-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166435	47.28	6.111	Rhaphigaster nebulosa	NA	2019-02-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166438	50.726	2.527	NA	NA	2019-02-21	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166444	48.817	2.298	NA	NA	2019-02-21	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166446	43.784	-0.928	NA	NA	2019-02-21	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166450	47.983	6.398	Pentatomidae	NA	2019-02-21	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
166451	49.745	1.362	NA	NA	2019-02-21	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166452	50.669	3.025	NA	NA	2019-02-22	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166453	48.877	2.382	Halyomorpha halys	NA	2019-02-22	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166459	44.006	1.36	NA	NA	2019-02-22	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166463	48.848	2.242	Pentatomidae	NA	2019-02-23	NA	garden	picture	poor picture definition	NA	citizen	Agiir	NA
166464	50.595	3.252	NA	NA	2019-02-23	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166465	50.149	3.612	Rhaphigaster nebulosa	NA	2019-02-23	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166466	48.178	-2.422	Rhaphigaster nebulosa	NA	2019-02-23	NA	garden	picture	no issues	NA	citizen	Agiir	NA
166467	48.799	2.315	Halyomorpha halys	NA	2019-02-23	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166468	43.439	5.258	Pentatomidae	NA	2019-02-23	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
166469	48.858	2.396	Pentatomidae	NA	2019-02-23	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
166472	50.555	3.246	Rhaphigaster nebulosa	NA	2019-02-23	NA	garden	picture	no issues	NA	citizen	Agiir	NA
166475	47.975	-1.688	NA	NA	2019-02-23	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166478	49.25	5.938	NA	NA	2019-02-24	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166481	43.528	1.498	Halyomorpha halys	NA	2019-02-24	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166487	50.561	3.198	NA	NA	2019-02-24	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166489	45.789	4.713	NA	NA	2019-02-24	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166492	48.476	2.695	Rhaphigaster nebulosa	NA	2019-02-25	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166493	49.459	1.215	Rhaphigaster nebulosa	NA	2019-02-25	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166497	50.594	2.416	Rhaphigaster nebulosa	NA	2019-02-25	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166505	43.606	1.633	Halyomorpha halys	NA	2019-02-25	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166506	48.824	2.358	NA	NA	2018-05-22	NA	garden	NA	no picture	NA	citizen	Agiir	NA
166507	48.824	2.358	Pentatomidae	NA	2018-05-22	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
166508	48.824	2.358	Halyomorpha halys	NA	2019-02-25	NA	garden	picture	no issues	NA	citizen	Agiir	NA
166509	48.824	2.358	Arthropoda	NA	2018-11-21	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
166510	48.824	2.358	Curculionidae	NA	2018-06-03	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166511	48.824	2.358	Halyomorpha halys	NA	2018-11-21	NA	garden	picture	no issues	NA	citizen	Agiir	NA
166512	48.824	2.358	Halyomorpha halys	NA	2018-11-02	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166515	50.565	3.445	NA	NA	2019-02-25	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166517	49.928	2.514	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166518	49.044	6.571	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166519	50.433	4.605	Rhaphigaster nebulosa	NA	2019-02-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166521	45.59	0.775	Pentatomidae	NA	2019-02-26	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
166522	50.766	3.026	Rhaphigaster nebulosa	NA	2019-02-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166523	50.884	2.387	Rhaphigaster nebulosa	NA	2019-02-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166526	49.315	2.725	Rhaphigaster nebulosa	NA	2019-02-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166527	50.61	4.54	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166529	46.989	4.689	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166532	50.703	2.836	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166533	50.437	3.889	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166534	49.568	3.024	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166535	48.832	2.703	NA	NA	2019-02-26	NA	garden	NA	no picture	NA	citizen	Agiir	NA
166537	52.452	-1.733	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166538	46.883	-1.6	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166539	49.049	0.58	Rhaphigaster nebulosa	NA	2019-02-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166540	49.22	6.091	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166541	48.55	1.731	Rhaphigaster nebulosa	NA	2019-02-26	NA	garden	picture	no issues	NA	citizen	Agiir	NA
166542	49.693	1.48	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166543	43.499	-0.776	Pentatomidae	NA	2019-02-26	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
166544	50.872	1.977	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166546	48.358	-1.159	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166547	48.101	-2.775	NA	NA	2019-02-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166548	49.094	6.167	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166549	50.175	2.459	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166550	50.291	2.758	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166551	48.825	2.954	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166552	50.13	1.937	Rhaphigaster nebulosa	NA	2019-02-25	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166553	49.229	6.019	Pentatomidae	NA	2019-02-26	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
166555	48.642	1.845	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166556	43.591	1.344	Halyomorpha halys	NA	2019-02-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166557	49.692	1.481	NA	NA	2019-02-06	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166558	49.082	0.04	NA	NA	2019-02-13	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166559	50.356	3.048	Rhaphigaster nebulosa	NA	2019-02-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166560	48.293	6.132	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166561	48.916	-1.301	Rhaphigaster nebulosa	NA	2019-02-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166562	43.672	1.525	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166566	46.966	-1.809	NA	NA	2019-02-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166567	45.574	5.94	NA	NA	2018-06-22	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166568	48.982	0.278	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166569	46.591	-1.456	NA	NA	2019-02-24	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166570	49.452	5.453	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166571	48.01	0.133	NA	NA	2019-02-27	NA	garden	NA	no picture	NA	citizen	Agiir	NA
166572	48.933	-0.263	NA	NA	2019-02-25	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166573	45.549	3.189	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166574	49.281	-0.772	NA	NA	2019-02-24	NA	garden	NA	no picture	NA	citizen	Agiir	NA
166575	48.805	2.903	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166576	49.487	0.589	NA	NA	2019-01-31	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166577	49.054	3.484	NA	NA	2019-02-27	NA	garden	NA	no picture	NA	citizen	Agiir	NA
166578	49.109	6.175	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166579	48.639	-0.329	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166580	48.766	-1.388	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166581	48.261	7.455	Arthropoda	NA	2019-02-27	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
166582	50.187	3.723	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166583	50.841	2.107	Pentatomidae	NA	2019-02-27	NA	garden	picture	poor picture definition	NA	citizen	Agiir	NA
166584	43.504	1.571	Halyomorpha halys	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166585	48.674	1.913	NA	NA	2019-02-23	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166586	48.888	5.543	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166587	48.051	6.577	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166588	43.582	1.461	Halyomorpha halys	NA	2019-02-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166589	43.575	1.272	NA	NA	2018-08-17	NA	garden	NA	no picture	NA	citizen	Agiir	NA
166590	43.66	7.099	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166592	48.9	2.077	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166593	43.641	-1.087	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166594	47.753	0.45	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166595	45.044	-0.354	Rhaphigaster nebulosa	NA	2019-02-27	NA	garden	picture	no issues	NA	citizen	Agiir	NA
166596	48.714	1.491	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166597	49.181	-0.836	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166598	48.144	6.149	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166599	48.418	-0.541	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166600	49.018	1.143	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166601	50.214	4.04	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166602	48.906	2.346	Halyomorpha halys	NA	2018-12-01	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166603	50.167	3.237	NA	NA	2018-08-11	NA	garden	NA	no picture	NA	citizen	Agiir	NA
166605	48.746	2.603	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166606	50.691	2.698	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166607	50.691	2.698	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	duplicated form	166606	citizen	Agiir	NA
166608	48.858	2.542	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166609	49.399	1.131	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166610	48.925	2.049	NA	NA	2019-02-25	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166611	48.377	6.88	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166612	47.255	0.7	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166613	49.243	0.264	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166614	46.773	-0.387	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166615	45.011	2.423	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166617	49.247	0.022	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166618	43.624	1.495	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166620	46.579	5.723	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166622	48.896	2.376	Pentatomidae	NA	2019-02-27	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
166623	46.722	-0.38	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166624	49.306	6.187	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166625	47.464	-2.305	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166626	50.392	4.5	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166628	50.335	1.549	Pentatomidae	NA	2019-02-27	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
166629	49.165	-0.345	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166630	48.88	1.681	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166632	47.413	5.994	Leptoglossus occidentalis	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166634	48.788	2.91	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166635	43.763	-0.298	Halyomorpha halys	NA	2019-02-27	NA	garden	picture	no issues	NA	citizen	Agiir	NA
166636	44.377	2.231	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166637	47.372	0.508	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166638	49.666	1.812	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166639	48.467	7.726	Halyomorpha halys	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166640	50.64	2.39	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166641	43.247	5.401	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166642	48.842	-0.375	Pentatomidae	NA	2019-02-27	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
166643	49.224	1.017	NA	NA	2018-12-10	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166644	50.401	2.647	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166645	50.347	1.568	Rhaphigaster nebulosa	NA	2019-02-27	NA	garden	picture	no issues	NA	citizen	Agiir	NA
166646	50.27	3.754	Rhaphigaster nebulosa	NA	2019-02-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
166647	43.386	6.726	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166648	45.767	4.826	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
166652	47.927	-1.945	NA	NA	2019-02-27	NA	garden	NA	no picture	NA	citizen	Agiir	NA
166653	49.442	5.829	Pentatomidae	NA	2019-02-27	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
166654	45.754	3.55	NA	NA	2019-02-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
